"urate_levels"	"chronic_lymphocytic_leukemia"	"inflammatory_bowel_disease"	"red_blood_cell_traits"	"lipid_metabolism_phenotypes"	"platelet_counts"	"pr_interval"	"mean_corpuscular_hemoglobin"	"bone_mineral_density_hip"	"economic_and_political_preferences"	"primary_tooth_development_time_to_first_tooth_eruption"	"obesity.related_traits"	"f.cell_distribution"	"systemic_lupus_erythematosus"	"systolic_blood_pressure"	"triglycerides"	"metabolite_levels"	"mean_corpuscular_volume"	"liver_enzyme_levels_gamma.glutamyl_transferase"	"colorectal_cancer"	"crohns_disease"	"end.stage_coagulation"	"type_1_diabetes"	"self.reported_allergy"	"rheumatoid_arthritis"	"multiple_sclerosis"	"type_1_diabetes_autoantibodies"	"ulcerative_colitis"	"chronic_kidney_disease"	"hematology_traits"	"cholesterol__total"	"cholesterol._total"	"ldl_cholesterol"	"lipoprotein.associated_phospholipase_a2_activity_and_mass"	"telomere_length"	"coronary_heart_disease"	"adiponectin_levels"	"bone_mineral_density"	"lung_cancer"	"fasting_glucose.related_traits_interaction_with_bmi"	"migraine_without_aura"	"migraine_with_aura"	"prostate_cancer"	"ventricular_conduction"	"qrs_duration"	"glycated_hemoglobin_levels"	"hiv.1_control"	"bilirubin_levels"	"behavioural_disinhibition_generation_interaction"	"atopic_dermatitis"	"breast_cancer"	"primary_biliary_cirrhosis"	"bladder_cancer"	"celiac_disease"	"height"	"psoriasis"	"myopia_pathological"	"economic_and_political_preferences_environmentalism"	"tuberculosis"	"response_to_statin_therapy"	"attention_deficit_hyperactivity_disorder_inattention_symptoms"	"visceral_fat"	"response_to_tocilizumab_in_rheumatoid_arthritis"	"information_processing_speed"	"periodontitis_mean_pal"	"hip_geometry"	"disc_degeneration_lumbar"	"bipolar_disorder_mood.incongruent"	"response_to_antidepressant_treatment"	"response_to_antipsychotic_treatment"	"neutrophil_count"	"response_to_amphetamines"	"capecitabine_sensitivity"	"hematological_and_biochemical_traits"	"major_depressive_disorder"	"brain_structure"	"cardiac_hypertrophy"	"bulimia_nervosa"	"asthma_childhood_onset"	"metabolic_syndrome"	"axial_length"	"orofacial_clefts"	"response_to_citalopram_treatment"	"non.alcoholic_fatty_liver_disease_histology_other"	"thiazide.induced_adverse_metabolic_effects_in_hypertensive_patients"	"diastolic_blood_pressure"	"metabolite_levels_dihydroxy_docosatrienoic_acid"	"prostate_cancer_gene_x_gene_interaction"	"metabolite_levels_mhpg"	"pulmonary_function_decline"	"immune_response_to_smallpox_vaccine_il.6"	"corneal_astigmatism"	"fasting_glucose.related_traits"	"airflow_obstruction"	"pulmonary_function_interaction"	"kawasaki_disease"	"metabolite_levels_pyroglutamine"	"qt_interval_interaction"	"body_mass_index"	"endometriosis"	"personality_dimensions"	"coronary_artery_calcification"	"fibrinogen"	"systemic_lupus_erythematosus_and_systemic_sclerosis"	"bipolar_disorder"	"autism_spectrum_disorder._attention_deficit.hyperactivity_disorder._bipolar_disorder._major_depressive_disorder._and_schizophrenia_combined"	"hdl_cholesterol"	"estradiol_plasma_levels_breast_cancer"	"sex_hormone.binding_globulin_levels"	"pulmonary_function"	"pubertal_anthropometrics"	"rr_interval_heart_rate"	"iron_status_biomarkers"	"systemic_sclerosis"	"breast_size"	"parkinsons_disease"	"multiple_myeloma_igh_translocation"	"cardiovascular_disease_risk_factors"	"fasting_insulin.related_traits_interaction_with_bmi"	"bone_mineral_density_spine"	"heart_failure"	"common_traits_other"	"mean_platelet_volume"	"biochemical_measures"	"preeclampsia"	"phospholipid_levels_plasma"	"schizophrenia"	"obesity"	"immune_reponse_to_smallpox_secreted_il.2"	"waist.hip_ratio"	"periodontitis_pal4q3"	"alzheimers_disease"	"attention_deficit_hyperactivity_disorder"	"attention_deficit_hyperactivity_disorder_combined_symptoms"	"ankylosing_spondylitis"	"immune_reponse_to_smallpox_secreted_ifn.alpha"	"alcohol_consumption"	"primary_tooth_development_number_of_teeth"	"attention_deficit_hyperactivity_disorder_and_conduct_disorder"	"temperament"	"homocysteine_levels"	"heart_rate"	"response_to_antipsychotic_therapy_extrapyramidal_side_effects"	"migraine_._clinic.based"	"periodontitis_cdc.aap"	"chronic_obstructive_pulmonary_disease"	"hippocampal_atrophy"	"calcium_levels"	"metabolite_levels__x.11787"	"dialysis.related_mortality"	"anorexia_nervosa"	"serum_dimethylarginine_levels_symmetric"	"chronic_obstructive_pulmonary_disease.related_biomarkers"	"qt_interval"	"autism_spectrum_disorder__attention_deficit.hyperactivity_disorder__bipolar_disorder__major_depressive_disorder__and_schizophrenia_combined"	"metabolic_traits"	"age.related_macular_degeneration"	"menopause_age_at_onset"	"response_to_angiotensin_ii_receptor_blocker_therapy"	"venous_thromboembolism"	"panic_disorder"	"alzheimers_disease_late_onset"	"visceral_adipose_tissue_adjusted_for_bmi"	"obesity_early_onset_extreme"	"protein_quantitative_trait_loci"	"corneal_structure"	"interstitial_lung_disease"	"alcohol_dependence"	"acute_lymphoblastic_leukemia_childhood"	"quantitative_traits"	"cognitive_performance"	"bipolar_disorder_and_schizophrenia"	"response_to_taxane_treatment_docetaxel"	"hiv.1_susceptibility"	"total_ventricular_volume"	"dental_caries"	"visceral_adipose_tissue.subcutaneous_adipose_tissue_ratio"	"methotrexate_phramacokinetics_acute_lymphoblastic_leukemia"	"sudden_cardiac_arrest"	"amyotrophic_lateral_sclerosis"	"bronchopulmonary_dysplasia"	"pancreatic_cancer"	"thyroid_hormone_levels"	"hypertension"	"non.small_cell_lung_cancer"	"serum_dimethylarginine_levels_asymmetric.symetric_ratio"	"graves_disease"	"blood_pressure"	"waist_circumference"	"smoking_behavior"	"dna_methylation_variation"	"inflammatory_biomarkers"	"cardiac_troponin.t_levels"	"hemostatic_factors_and_hematological_phenotypes"	"testicular_germ_cell_tumor"	"longevity"	"type_2_diabetes"	"subcutaneous_adipose_tissue"	"attention_deficit_hyperactivity_disorder_hyperactivity.impulsivity_symptoms"	"diabetic_retinopathy"	"c.reactive_protein"	"select_biomarker_traits"	"erectile_dysfunction_and_prostate_cancer_treatment"	"migraine"	"white_blood_cell_types"	"weight"	"intelligence"	"melanoma"	"refractive_error"	"obesity_extreme"	"metabolite_levels_hva.mhpg_ratio"	"serum_dimethylarginine_levels_asymmetric"	"asthma"	"menarche_age_at_onset"	"igg_glycosylation"	"electrocardiographic_traits"	"alzheimers_disease_cognitive_decline"	"uric_acid_levels"	"white_blood_cell_count"	"hypothyroidism"	"vitiligo"	"atrial_fibrillation"	"alzheimers_disease_biomarkers"	"antineutrophil_cytoplasmic_antibody.associated_vasculitis"
"GTF2F1"	3.33561084260746	0.144859668148765	0.41225787064208	0.179546383658422	0.183145143727596	0	0	0.354549107058902	0.436426821466214	0	0.455025432059413	0.0241995325124453	0	0.0236323111593865	0	0	0	0	0	0	0.268491547268971	0	0	0	0	0	0	0	0.188370215272512	0	0	0	0	0	0	0.0052555316762123	0.325086157853558	0.230804057914365	0.206470103735301	0	0.0293084277416627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034494835680232
"TCF12"	2.33701171330024	0.777026589875246	1.40675048504926	0.0104337557720729	0	0	0	0	0	0.304230560609401	0.389490791945981	0	0	0	0	0	0	0	0	0.185432461499745	0.344421655471487	0	0	0.285487499459882	0	0.0640759943165567	0	0	0	0	0	0	0	0.0936675823108574	0.110711483417996	0.153330659258754	0	0	0.144165675677441	0	0	0.312829282610364	0	0	0	0	0	0.023984907148736	0	0	0.17231293361581	0	0	0	0.0292272645689807	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SMARCC1"	2.37485356396767	0	0.48926725786212	0	0.273865795996575	0	0	0	0	0.368642497459531	0	0.158946686419033	0	1.1190547089095	0	0	0	0	0	0	0.344421655471487	0	0	0	0	0.0640759943165567	0	0	0	0	0	0	0	0	0	0.0454378692971502	0.190102189262835	0	0	0	0.0380185501394274	0.24396425382579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0	0
"RCOR1"	2.19751451440436	0.264199305286499	0.48926725786212	0.659564178524609	0	1.23249224072338e-05	0.370492356973868	0.531106132462669	0.272867500684029	0.304230560609401	0.375249900960041	0.150942515803659	0	0.447382527787788	0.65768510313822	0	0	0	0	0.167289292278442	0.476581795519123	0	0	0	0	0	0	0	0.0184202956662752	0	0	0	0	0.083174747948986	0	0	0.205005895643331	0	0.143708945934941	0	0	0.0859038307077111	0.0117737289129419	0.0128458041868746	0.15077869868884	0	0.131850982923741	0	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CEBPB"	2.04420838369306	0.631716765627563	0.416079643270839	0	0	1.08846398756911	0	0.292602034102772	0.0820259520251799	0.368642497459531	0.192241869356466	-0.150942515803659	0	0.056631830339384	0.239833794099945	0	0	0	0	0.0647430007728298	0.24239070826418	0	0	0	0	0	0	0	0	0	0	0	0	0.179886672635002	0	0.153330659258754	0	0.0901130026451334	0.206470103735301	0	0	0.222110579765199	0.48000316512128	0	0.0499878295032289	0	0	0.023984907148736	0.0652335724153075	0	0	0.164195337591287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017811427484377	0
"FOXA1"	2.04420838369306	0	0.104860256885514	0	0	0.197547632934453	0	0.507755223324068	0.244359702707782	0.368642497459531	0.361470702694828	0	0	0	0	0	0	0.00449472981279884	0	0.380661452321321	0.429870005995074	0	0	0	0	0	0	0	0.007706314998125	0	0	0	0	0.179886672635002	0	0.153330659258754	0	0.145236747720435	0.129958957539391	0.713289465274975	0.562061540601233	0.0743748498421218	0	0	0	0	0	0	0	0	0.17231293361581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CHD2"	2.04420838369306	0.384999386766789	0.426965177895442	0.0446903299688488	0.302777285827117	0	0	0.232558167473707	0.567629222640758	0.321303032342618	0.406293934365037	0.11030296208774	0	0.570917990042517	0	0	0	0	0	0.0635233725686299	0.00917402418195293	0	0	0	0	0	0	0	0	0	0	0	0	0.106115142256889	0	0	0.227462937766391	0.230804057914365	0.164672048595386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0	0.0247641792333528
"REST"	2.19751451440436	0.264199305286499	0.48926725786212	0.262655828573742	0	1.23249224072338e-05	0.370492356973868	0.531106132462669	0.528079700468203	0.304230560609401	0.375249900960041	0.158946686419033	0	0	0	0.223644681274255	0	0	0	0.167289292278442	0.0499051182750155	0	0	0.263352438653937	0	0	0	0	0.0184202956662752	0	0	0	0.0727441080508019	0	0.107096698814142	0.153330659258754	0.205005895643331	0.230804057914365	0.143708945934941	0	0	0.0859038307077111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BRCA1"	2.19751451440436	0.353835040832002	0	0	0	0	0	0.531106132462669	0	0.368642497459531	0.486197862429055	0.21852806007517	0	0	0.191515952001055	0	0	0	0	0	0.0499051182750155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794528033760584	0.227462937766391	0	0.206470103735301	0	0.0380185501394274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0.017811427484377	0
"MYBL2"	2.44605827067018	0.12865503084943	0	0	0.183145143727596	0	0	0	0.406853991918087	0.363589349483993	0.450591245231842	0.103362129970351	0	0	0	0	0	0	0.0684568931025943	0.362170804757352	0.167852374893989	0	0	0	0	0	0	0	0.150657978646941	0	0	0	0	0.179886672635002	0.155620430210245	0.153330659258754	0.118348975731555	0.0195601787668071	0	0	0.0293084277416627	0.222110579765199	0	0	0	0	0.131850982923741	0.023984907148736	0	0	0.0409745802103402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034494835680232
"ZBTB33"	2.26388735682974	0.187642673274712	0	0.218101594753062	0	0	0	0.401932361161117	0.475647080340498	0.368642497459531	0.486197862429055	0.0310129568874531	0	0.056631830339384	0	0	0	0	0	0.158004163124604	0.323438381249322	0	0	0	0	0	0	0	0.221942777499306	0	0	0	0	0	0.159952251974642	0.149612533609476	0.173235750108608	0.0901130026451334	0.206470103735301	0	0.0380185501394274	0.24396425382579	0	0	0	0	0	0.023984907148736	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0	0
"GATA1"	0.158155523141521	0.534005373655744	0.26993937167183	3.81029665797785	0	0.900969392062573	0.0271885152720616	1.74296414492837	0	0.363228740711992	0.435494496371203	-0.384532996073054	1.74296414492837	0	0	0	0	0.160476741676397	0	0	0	0	0	0	0	0	0	0	0	0.0473143249883217	0	0	0	0	0	0	0.114762669499011	0	0.206470103735301	0	0	0.215750202810762	0	0.178600727087767	0.267725597258233	0	0.131850982923741	0.023984907148736	0.0335634849027827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034494835680232
"TAL1"	0.319309106059611	0	0	2.47800845390826	0	0	1.94061618762499	0.401932361161117	0	0	0	-0.0362082480513987	0	0	0.0630814212927371	0	0	0	0	0.158004163124604	0.00404266349263919	0	0	0	0	0.0621164929508097	0	0	0	0	0	0	0	0	0	0.153330659258754	0.570397959001376	0	0.206470103735301	0	0	0.24396425382579	0	0	0.0871437919701708	0.373325114803682	0	0	0.0652335724153075	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017811427484377	0.034494835680232
"GATA2"	0.0345274277049008	0.170856475280695	0	2.47178918407942	0	1.26884508993591	1.94061618762499	0.72374712316862	0	0.232626197620371	0.486197862429055	-0.0158365249086119	0	0.0598594115352753	0.487159824102749	0	0	0	0	0.158004163124604	0.0329205478600327	0	0	0.430454040087691	0	0	0	0	0	0	0	0	0	0	0	0	0.157869910713631	0	0.0797415438310512	0	0	0.24396425382579	0.48000316512128	0.178600727087767	0.267725597258233	0	0	0	0.0652335724153075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HDAC8"	1.59683108866386	0	0.41225787064208	2.60565352300685	0	0	0	0	0.565948280482098	0	0	-0.0287081915432229	0	0	0	0	0	0.1596553584074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230804057914365	0.206470103735301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BCLAF1"	0.344375115406951	0.231251076750551	1.10092169126368	2.60565352300685	0	1.23249224072338e-05	0	0.420728427295075	0.73136390010364	0.368642497459531	0.486197862429055	-0.150942515803659	0	0	0	0	0	0	0	0.162793696094699	0.00917402418195293	0	0	0.178944854877999	0	0	0.0852414422457409	0.120723915153435	0	0	0	0	0	0	0	0	0.195122712763698	0.230804057914365	0.206470103735301	0	0	0	0	0	0	0	0	0.259098671257127	0.0652335724153075	0	0	0	0	0	0.0292272645689807	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0	0.034494835680232
"HMGN3"	0.995251305011988	0	1.7783699325348	2.60565352300685	0	0	0	0.420728427295075	0.475647080340498	0	0.486197862429055	0.0362082480513987	0	0.056631830339384	0	0	0.331490569578403	0	0	0.162793696094699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179886672635002	0.159952251974642	0.0466784819226844	0.195122712763698	0.0901130026451334	0.206470103735301	0	0.0380185501394274	0.24396425382579	0	0	0	0	0	0	0	0	0	0	0	0	0.0292272645689807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SMARCA4"	0.690786372499436	0	0	2.60565352300685	0	0.8536079575781	0.459119615408942	0.582672032268499	0	0	0	0.150942515803659	0	0	0	0	0	0.1596553584074	0	0.357921502783431	0	0	0	0	0	0	0	0	0	0.20792864235001	0	0	0	0	0	0	0	0	0	0	0.0906791344277066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034494835680232
