"acute_lymphoblastic_leukemia_childhood"	"adiponectin_levels"	"age.related_macular_degeneration"	"airflow_obstruction"	"alcohol_consumption"	"alcohol_dependence"	"alzheimers_disease"	"alzheimers_disease_biomarkers"	"alzheimers_disease_cognitive_decline"	"alzheimers_disease_late_onset"	"amyotrophic_lateral_sclerosis"	"ankylosing_spondylitis"	"anorexia_nervosa"	"antineutrophil_cytoplasmic_antibody.associated_vasculitis"	"asthma"	"asthma_childhood_onset"	"atopic_dermatitis"	"atrial_fibrillation"	"attention_deficit_hyperactivity_disorder_and_conduct_disorder"	"attention_deficit_hyperactivity_disorder"	"attention_deficit_hyperactivity_disorder_combined_symptoms"	"attention_deficit_hyperactivity_disorder_hyperactivity.impulsivity_symptoms"	"attention_deficit_hyperactivity_disorder_inattention_symptoms"	"autism_spectrum_disorder__attention_deficit.hyperactivity_disorder__bipolar_disorder__major_depressive_disorder__and_schizophrenia_combined"	"axial_length"	"behavioural_disinhibition_generation_interaction"	"bilirubin_levels"	"biochemical_measures"	"bipolar_disorder_and_schizophrenia"	"bipolar_disorder"	"bipolar_disorder_mood.incongruent"	"bladder_cancer"	"blood_pressure"	"body_mass_index"	"bone_mineral_density"	"bone_mineral_density_hip"	"bone_mineral_density_spine"	"brain_structure"	"breast_cancer"	"breast_size"	"bronchopulmonary_dysplasia"	"bulimia_nervosa"	"calcium_levels"	"capecitabine_sensitivity"	"cardiac_hypertrophy"	"cardiac_troponin.t_levels"	"cardiovascular_disease_risk_factors"	"celiac_disease"	"cholesterol__total"	"chronic_kidney_disease"	"chronic_lymphocytic_leukemia"	"chronic_obstructive_pulmonary_disease"	"chronic_obstructive_pulmonary_disease.related_biomarkers"	"cognitive_performance"	"colorectal_cancer"	"common_traits_other"	"corneal_astigmatism"	"corneal_structure"	"coronary_artery_calcification"	"coronary_heart_disease"	"c.reactive_protein"	"crohns_disease"	"dental_caries"	"diabetic_retinopathy"	"dialysis.related_mortality"	"diastolic_blood_pressure"	"disc_degeneration_lumbar"	"dna_methylation_variation"	"economic_and_political_preferences"	"economic_and_political_preferences_environmentalism"	"electrocardiographic_traits"	"endometriosis"	"end.stage_coagulation"	"erectile_dysfunction_and_prostate_cancer_treatment"	"estradiol_plasma_levels_breast_cancer"	"fasting_glucose.related_traits"	"fasting_glucose.related_traits_interaction_with_bmi"	"fasting_insulin.related_traits_interaction_with_bmi"	"f.cell_distribution"	"fibrinogen"	"glycated_hemoglobin_levels"	"graves_disease"	"hdl_cholesterol"	"heart_failure"	"heart_rate"	"height"	"hematological_and_biochemical_traits"	"hematology_traits"	"hemostatic_factors_and_hematological_phenotypes"	"hip_geometry"	"hippocampal_atrophy"	"hiv.1_control"	"hiv.1_susceptibility"	"homocysteine_levels"	"hypertension"	"hypothyroidism"	"igg_glycosylation"	"immune_reponse_to_smallpox_secreted_ifn.alpha"	"immune_reponse_to_smallpox_secreted_il.2"	"immune_response_to_smallpox_vaccine_il.6"	"inflammatory_biomarkers"	"inflammatory_bowel_disease"	"information_processing_speed"	"intelligence"	"interstitial_lung_disease"	"iron_status_biomarkers"	"kawasaki_disease"	"ldl_cholesterol"	"lipid_metabolism_phenotypes"	"lipoprotein.associated_phospholipase_a2_activity_and_mass"	"liver_enzyme_levels_gamma.glutamyl_transferase"	"longevity"	"lung_cancer"	"major_depressive_disorder"	"mean_corpuscular_hemoglobin"	"mean_corpuscular_volume"	"mean_platelet_volume"	"melanoma"	"menarche_age_at_onset"	"menopause_age_at_onset"	"metabolic_syndrome"	"metabolic_traits"	"metabolite_levels"	"metabolite_levels_dihydroxy_docosatrienoic_acid"	"metabolite_levels_hva.mhpg_ratio"	"metabolite_levels_mhpg"	"metabolite_levels_pyroglutamine"	"metabolite_levels__x.11787"	"methotrexate_phramacokinetics_acute_lymphoblastic_leukemia"	"migraine"	"migraine_._clinic.based"	"migraine_with_aura"	"migraine_without_aura"	"multiple_myeloma_igh_translocation"	"multiple_sclerosis"	"myopia_pathological"	"neutrophil_count"	"non.alcoholic_fatty_liver_disease_histology_other"	"non.small_cell_lung_cancer"	"obesity"	"obesity_early_onset_extreme"	"obesity_extreme"	"obesity.related_traits"	"orofacial_clefts"	"pancreatic_cancer"	"panic_disorder"	"parkinsons_disease"	"periodontitis_cdc.aap"	"periodontitis_mean_pal"	"periodontitis_pal4q3"	"personality_dimensions"	"phospholipid_levels_plasma"	"platelet_counts"	"preeclampsia"	"primary_biliary_cirrhosis"	"primary_tooth_development_number_of_teeth"	"primary_tooth_development_time_to_first_tooth_eruption"	"pr_interval"	"prostate_cancer"	"prostate_cancer_gene_x_gene_interaction"	"protein_quantitative_trait_loci"	"psoriasis"	"pubertal_anthropometrics"	"pulmonary_function"	"pulmonary_function_decline"	"pulmonary_function_interaction"	"qrs_duration"	"qt_interval"	"qt_interval_interaction"	"quantitative_traits"	"red_blood_cell_traits"	"refractive_error"	"response_to_amphetamines"	"response_to_angiotensin_ii_receptor_blocker_therapy"	"response_to_antidepressant_treatment"	"response_to_antipsychotic_therapy_extrapyramidal_side_effects"	"response_to_antipsychotic_treatment"	"response_to_citalopram_treatment"	"response_to_statin_therapy"	"response_to_taxane_treatment_docetaxel"	"response_to_tocilizumab_in_rheumatoid_arthritis"	"rheumatoid_arthritis"	"rr_interval_heart_rate"	"schizophrenia"	"select_biomarker_traits"	"self.reported_allergy"	"serum_dimethylarginine_levels_asymmetric"	"serum_dimethylarginine_levels_asymmetric.symetric_ratio"	"serum_dimethylarginine_levels_symmetric"	"sex_hormone.binding_globulin_levels"	"smoking_behavior"	"subcutaneous_adipose_tissue"	"sudden_cardiac_arrest"	"systemic_lupus_erythematosus_and_systemic_sclerosis"	"systemic_lupus_erythematosus"	"systemic_sclerosis"	"systolic_blood_pressure"	"telomere_length"	"temperament"	"testicular_germ_cell_tumor"	"thiazide.induced_adverse_metabolic_effects_in_hypertensive_patients"	"thyroid_hormone_levels"	"total_ventricular_volume"	"triglycerides"	"tuberculosis"	"type_1_diabetes_autoantibodies"	"type_1_diabetes"	"type_2_diabetes"	"ulcerative_colitis"	"urate_levels"	"uric_acid_levels"	"venous_thromboembolism"	"visceral_adipose_tissue_adjusted_for_bmi"	"visceral_adipose_tissue.subcutaneous_adipose_tissue_ratio"	"visceral_fat"	"vitiligo"	"waist_circumference"	"waist.hip_ratio"	"weight"	"white_blood_cell_count"	"white_blood_cell_types"
"wgEncodeHaibGenotypeMcf10aesRegionsRep1"	1	-1	1	1	-1	1	-1	0.891796087525401	1	1	-1	1	1	-0.000185410876101022	-1	-1	-1	-1	1	1	1	-0.175261721313028	1	1	1	1	1	-1	-0.93849043554143	-1	1	1	1	-0.0711342551943492	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	0.952463490297237	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	0.875166811765161	-1	1	1	1	1	1	-0.00190534174905372	-1	1	1	1	1	1	-1	-1	-0.015346856197139	1	1	0.960713169729505	1	-1	1	1	-1	-1	1	1	1	-1	1	-0.635145799241681	1	1	1	1	-1	1	1	1	-1	0.660691404533222	-1	-1	1	-1	1	1	1	-1	0.465069051021742	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	1	0.669230905287181	1	1	-1	-1	-1	-1	1	-0.977614723544896	1	1	1	1	1	-1	1	-1	1	0.0391919648300411	-1	1	-1	-1	1	-0.745991623436568	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-0.104433435735174	-1	1	1	0.0389341249246006	1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1
"wgEncodeHaibGenotypeMcf10aesRegionsRep2"	-1	0.296619969241607	1	1	1	1	1	1	1	-1	1	1	1	-0.000545922129159177	1	1	-0.354918406411777	1	1	-1	-7.3214668567716e-10	-0.117283820079434	1	-1	-1	1	1	-1	-0.995818708512928	-1	1	-1	1	1	-1	-0.982140230098377	1	-1	0.107542512756672	1	-1	1	-1	-1	-1	1	1	1	1	-0.890353304505028	1	1	-1	-0.96892911097072	-1	-1	-1	-1	1	1	1	0.864279400006823	-1	-1	-1	1	1	-1	1	1	1	1	1	-0.121965561149634	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	0.992691758465648	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-0.444925429426486	-1	-1	1	1	-1	1	1	-0.755673882633617	1	1	0.951150809530527	0.490851599908172	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	0.553086922773184	1	-1	-1	-1	1	-1	1	-1	-1.03029473084873e-08	0.0929400349731277	-1	1	-1	-1	1	-0.420897952210312	1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	0.858525890916338	-0.0524705946987487	-1	1	1	1	-1	1	1	1	1	1	1
"wgEncodeHaibGenotypeMcf10aesRegionsRep3"	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	-0.00465614963500715	1	-1	-1	1	1	1	-8.4838329679558e-06	-0.39672019090481	1	1	-1	1	-1	-1	-0.995818708512928	-1	1	-1	1	1	1	0.826915316321341	-1	-1	0.335061752102624	1	1	-1	-1	-1	1	1	1	1	1	-0.28004898682072	0.0412928096115382	1	1	-0.965712720188675	-1	1	-1	1	1	0.565526093889506	1	-1	1	1	-0.990571683090838	1	0.450379155659205	1	1	1	1	1	1	-0.0652425619960769	1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-0.726723133217682	-0.982754704960427	1	1	1	-0.962770321518123	-1	-1	1	1	-1	-0.881125460113707	1	-1	1	1	0.894135572036726	-1	0.619018932512696	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	-0.732457291935294	1	1	-1	-1	1	-1	1	-1	-0.000114532976993812	0.238761507033102	-1	1	1	1	1	-0.568075473909397	1	1	-1	1	0.801578012088113	1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	1	0.623959478106536	1	1	-1	1	1	1	1	-1	0.802912767165216	1	1	-1	1	0.901048275409612	-0.245142814801498	-1	1	1	-1	-1	-1	1	1	1	1	1
"wgEncodeHaibGenotypeMcf10aesTamRegionsRep1"	-1	-1	1	1	-1	1	-1	0.807933153144304	-1	-1	1	1	1	1	-1	-1	-0.187696492675753	-1	-1	1	-5.49316074438846e-05	-3.3480592543999e-05	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	-0.641334111757567	0.411814433148361	1	1	1	-1	1	-1	1	1	0.558721703278936	1	-0.561022747841238	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	0.32171469104537	1	-1	1	-0.116402237034024	1	1	0.274304097289985	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	-0.247664349140724	-1	-1	1	1	-1	0.782360349148578	-1	-1	1	1	0.894135572036726	1	1	-1	-1	-1	1	1	-0.58892788794348	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	1	0.892101975700812	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	-0.0009909520923864	0.347731132164762	-1	1	1	0.540223034261028	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	0.911841397211084	-0.160029451052493	-1	1	1	1	-1	-1	-1	1	-1	1	-1
"wgEncodeHaibGenotypeNb4RegionsRep1"	1	1	1	1	1	1	1	0.887887964374675	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1.84631969284256e-08	-0.0556439517439016	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	-0.798129555893772	-0.82754552983879	-1	1	-1	1	-1	-1	1	1	-1	-0.000439851115794328	0.914009354625147	1	1	-0.990571683090838	1	0.875166811765161	1	1	-8.75427548563678e-08	-1	1	-1	-1	1	1	1	1	1	1	-1	-1	-0.0306515966186298	1	-1	0.43620903035269	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-0.661535096709562	1	-1	-1	1	-1	-0.649640392136728	-0.323776209580502	-0.319364060295963	-1	1	1	1	1	1	1	-0.65384072373202	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	-1	0.868591585242894	0.151815657294648	1	1	1	0.823412049566075	1	0.761792302103158	1	-1	-1	1	-1	1	-1	1	-0.942083911315397	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-0.892191660509355	1	-1	1	1	-1	1	-1	1	1	0.201570409985711	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	-0.558746592563322	1	1	-1	-1	1	1	-1	1	1	-1	1
"wgEncodeHaibGenotypeNb4RegionsRep2"	-1	0.698807757524402	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-0.0043328585911033	-0.0243737293288715	1	1	-1	1	1	-1	-1	1	1	1	1	-0.0749628213092029	1	1	1	-1	-0.873394289316925	1	1	-1	-1	-1	1	1	-1	1	-1	-0.475948937163049	1	1	1	1	0.528909180280309	-1	-1	-1	1	1	1	-1	-1	1	-0.982423991410908	1	1	1	1	-2.14460813178066e-07	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-0.234600746542091	1	1	1	1	1	-1	-1	-1	1	1	1	-1	1	-0.706447091205282	1	1	1	1	1	-1	-2.05552540518175e-05	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	0.928573921211982	-0.546391592888856	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	0.926097675870639	1	-1	1	1	1	1	1	-1	1	0.118624913951076	1	1	-1	-1	0.873859992089666	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	0.750619335984116	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1
"wgEncodeHaibGenotypeNhaDukeRegionsRep1"	1	1	-0.205779090352987	1	-1	1	-1	-0.0776133746655653	1	-1	1	1	-1	-0.000545922129159177	1	-1	-1	-1	-1	1	1	1	-4.25600730505115e-07	-1	1	1	1	-1	-0.995818708512928	-1	1	1	1	-0.000103020750493704	1	0.8205415533478	1	1	1	1	1	-1	1	-1	1	1	-1	-1	-1	-0.967932071535545	0.214813001261179	1	1	-1	1	-1	-1	1	1	-1	-0.00140166727452301	-0.691967556876931	-1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	0.15383581348877	1	-1	1	1	1	1	-1	1	1	-1	0.633081048306547	-0.635145799241681	1	1	-1	-1	1	1	1	1	-1	-0.43110346219033	-1	-0.398405692582312	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	1	1	-0.142761139290449	1	1	-1	1	-0.0121872476449756	-1	1	-0.290557235367344	1	1	-1	1	1	-1	1	-1	-1	0.532179124654158	1	1	1	1	1	1	1	-1	-1	-1	0.701374597602941	1	0.414791733053856	1	-1	1	1	1	1	0.799913405219868	-1	-1	1	-1	1	1	-1	1	1	1	-1	-0.526184428972987	1	-1	-1	-1	-1	-1	-1	1	-1	-0.62217736887516	1	0.887212924358035	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	0.89279687322897	0.775826705061185	1	-1	-1	1	1	1	1	-1	-1	-1	1
"wgEncodeHaibGenotypeNhaRegionsRep1"	1	-1	1	1	1	1	1	0.891796087525401	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1.1971243596349e-05	-0.00349386007004264	0.331753218986031	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	-0.390308894216283	1	1	-1	-1	-1	-1	-1	1	1	0.452522514298625	0.971102247939901	-1	1	-0.990571683090838	1	1	1	-1	-0.000414210303864769	1	1	-1	-1	1	1	1	1	-1.23280240662028e-06	1	1	1	-0.675764669695175	-1	1	0.806360398733297	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	-0.754447161385376	-1	1	1	1	-1	-0.8908263773942	-1	-1	1	1	0.894135572036726	1	0.744685896526446	1	0.252809524924466	-1	-1	0.770785910174862	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-0.984055365472297	-1	1	-1	-1	-1	-1	1	-0.776565045265194	-1	-1	1	1	1	1	1	-1	0.120543267394888	0.582554315463411	-1	1	1	1	-1	-0.29391550644052	-1	-1	-1	1	1	-1	1	1	1	1	-1	0.480791375914602	1	-0.778548974563495	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	0.446925781519911	1	1	1	-1	1	-1	-1	1	1	-1	1	0.680518771701488	-1	-1	0.591976679705417	1	-1	1	-1	-1	1	-1	1	-1	1	1
"wgEncodeHaibGenotypeNhaRegionsRep2"	1	0.413232444849245	0.954414382629519	1	1	1	1	0.305735991847919	1	1	1	1	1	1	-1	1	-1	-1	-1	1	-0.0398694055235787	-0.3318974810289	-7.02566203646719e-06	1	1	1	-1	1	1	-1	-1	1	1	-0.160366560410783	-1	0.593166819402058	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-0.635694237113877	0.502351427749213	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	-2.30881461561841e-08	1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	0.997424901189686	-1	1	1	-1	-0.417062916125241	-1	-1	1	1	-1	-1	-1	-0.954118778259079	1	-1	1	1	1	1	0.0283640649584908	-1	-1	1	-0.567808031919157	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-0.960552379868865	-1	-1	1	-1	-0.497325196929636	-1	-1	-0.47089112566302	-1	1	1	1	1	1	1	-1	0.898525831176084	0.0136207548121109	-1	1	1	0.761685024812438	1	0.568075473909397	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-0.609840728467308	1	1	-1	1	-1	-1	-1	-0.520854757428414	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	0.71163272302219	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
"wgEncodeHaibGenotypeNhbeRegionsRep1"	1	0.763660006237043	1	1	-1	1	-1	0.492273461993	1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	0.331753218986031	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	0.631189363950393	1	1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	0.946727485673724	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	1	-0.257731807127142	-1	-1	1	1	1	-1.79157079924973e-07	1	-1	1	-0.244071586445138	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-0.57831163175292	-0.905804800758536	1	-1	1	1	-1	-1	-1	-0.199637369917157	-1	1	0.992579095538403	1	0.525271659217166	1	0.650221058764413	-1	1	1	-0.949581033564144	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	-0.823371428227829	1	1	1	-1	1	1	1	-1	-0.0702006100330284	0.0843632126459493	-1	1	1	0.566653981084615	1	0.761792302103158	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	0.527706000777759	1	1	0.506572668921231	1	-1	1	-1	-1	0.351722491261978	1	1	1	-1	1	-0.0262647111102635	-1	-0.211598814471576	1	1	-1	1	-1	-1	1	1	1
"wgEncodeHaibGenotypeNhbeRegionsRep2"	1	0.433446699480629	-1	-1	1	1	1	1	1	1	1	1	-1	-0.848705799745681	-1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-0.0087754535644971	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	-0.877792808371539	-1	1	-1	1	1	1	1	1	-1	-1	-0.0292668185952846	-1	1	-0.990571683090838	1	-0.00114135576173133	1	1	-3.95630397615822e-07	1	1	-1	-1	-1	1	1	1	1	1	1	-1	-0.439944480615092	1	1	-1	1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	-0.0566261956587111	-0.0469288176684912	-1	1	1	1	1	1	1	1	-1	1	-0.949581033564144	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-0.995562099621133	1	-1	-1	-1	-0.219321142220583	-0.674040821199872	-1	0.797438921765023	-1	1	-1	1	1	1	1	-1	0.944872673537014	0.981779089284078	-1	-1	-1	-1	0.873859992089666	-0.989692545713394	-1	-1	1	-1	1	1	1	1	1	1	1	0.315201743959694	-1	1	1	1	1	1	1	-1	1	-1	-0.914130010292059	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1
"wgEncodeHaibGenotypeNhdfneoRegionsRep1"	1	0.623440855581947	1	1	1	1	1	0.231292295594056	1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-9.44772302045565e-05	1	-1	1	-1	1	0.995818708512928	-1	-1	1	1	-0.141678084602115	-1	-0.759297531750904	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	0.946727485673724	-1	-1	1	1	1	-0.0385141767874584	-0.0943710512665047	-1	-1	-1	1	1	1	1	-0.000417061320235002	-1	-1	1	-1	-1	1	1	1	-1.25979996041075e-06	1	1	1	-0.684029068249571	1	1	1	1	-1	-1	1	-1	1	-1	-0.289030603327451	1	-1	0.895811933358767	-1	1	1	-1	-0.481348060478502	-1	1	1	1	-1	-1	-1	-0.398319528307058	-1	1	0.992579095538403	1	1	1	0.108466552739572	-1	-1	1	-0.49540184910723	1	1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	-0.780159441286474	1	-1	-1	1	-0.0910333525456278	-1	-1	-0.672750274291322	-1	1	1	1	1	1	1	-1	0.878719989260123	0.0321378006183124	-1	1	1	0.566653981084615	1	0.167230395015009	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	-0.570747153053059	0.591976679705417	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1
"wgEncodeHaibGenotypeNt2d1RegionsRep1"	-1	1	-1	1	-1	1	-1	-0.102011443279604	1	-1	1	-1	1	1	1	-1	-1	1	1	1	-0.0626308378800289	-0.436021272628595	1	1	-1	1	1	-1	1	-1	1	1	1	-0.264492021934183	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-0.770493440794203	0.980846975954671	1	-1	1	1	1	-1	1	1	1	-1	-0.441365868339623	-1	1	-0.990571683090838	1	0.764017564458023	-1	1	1	1	1	1	-1	-1	-1	-1	1	-3.14345591032276e-10	1	-1	1	-0.000181037099487379	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	-0.503146103199132	-1	1	1	1	-1	-0.378307460446369	-0.144068872062706	-0.481919102888582	1	-1	1	1	-1	-1	1	1	1	0.958487858578668	-0.0027740366127033	1	-0.794753393207012	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	0.560951558704666	1	-1	1	1	1	1	1	-1	-6.61646815384438e-06	0.189846990046897	-1	1	1	0.576559694756022	1	0.761792302103158	1	-1	1	1	1	-1	0.798492209292838	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	0.745705913543513	1	1	-1	-1	-1	1	-0.109629589998595	-1	-1	1	1	1	-0.419460120414148	1	1	1	1	-1	1	1	1	1	1	-1
"wgEncodeHaibGenotypeOvcar3RegionsRep1"	1	0.61347233370537	1	1	1	1	1	1	1	1	1	-1	-1	-0.000119324671458828	-0.337619920782242	-1	-1	-1	1	1	-4.49804528492692e-06	-4.90380481819041e-06	1	1	-1	0.885475293708251	1	-1	-0.411139471069846	-1	-1	1	1	1	1	-0.637521578587005	1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	-0.974998459117743	1	1	1	-1	0.841782320478889	-1	1	-1	1	1	-1	1	-1	1	-0.990571683090838	1	1	1	1	-4.78914356559099e-06	1	1	-1	-0.000563452296792674	1	1	-1	1	1	1	1	1	-1	1	1	-0.967545521420668	1	1	-1	-1	-1	1	1	0.802526396092661	-1	-1	-1	-1	1	-1	-1	-0.580131247075663	1	-0.0834793611369073	1	1	1	1	1	0.859725426932508	-1	1	-1	1	1	1	0.104456492377806	-1	1	1	1	1	0.965251865868148	1	-1	-1	-1	-1	1	1	1	-1	-1	1	-0.8243054810693	1	1	1	-1	1	1	-1	0.896860269687821	1	-1	1	-1	1	-1	1	-1	0.0702006100330284	0.015429592240697	-1	-1	1	1	0.71432484653332	-1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	-0.927830535304879	1	-0.638064120848417	1	-1	-1	1	-1	1	-1	-1	-1
"wgEncodeHaibGenotypePanc1RegionsRep1"	1	0.892797089141582	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	-0.805546401295455	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	0.99535786845967	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	-0.933991996863495	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	-0.328109274860009	1	1	1	-1	-1	-1	1	-0.702095515418468	1	-1	1	-1	1	-1	-1	-1	-1	0.450177088391458	1	1	1	-1	1	-0.779263288504354	1	1	0.951150809530527	1	-0.444460229099584	-0.592064277655987	1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	0.75162573589981	1	1	-1	-1	1	1	-1	-0.569654811401805	-1	-1	-1	1	1	-1	1	1	1	1	-0.69561702285663	1	-1	-0.859917262466207	1	-1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	0.639095956015261	-0.809135434039196	1	-1	-1	-1	-1	0.994105181578904	-1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1
